660140976	20170530	201705	2017	2017.4110	AFRCVL	AFRICA	AFR					CVL			COP	POLICE						COP			1	051	051	05	1	3.4	2	1	2	-5.4989816700611	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.sabc.co.za/news/a/ab999f004151fbf78829a9af664d11c2/Specialised-task-team-to-investigate-political-killings-in-KZN-20170529
660140977	20170530	201705	2017	2017.4110	AFRGOV	AFRICA	AFR					GOV			COP	POLICE						COP			0	120	120	12	3	-4.0	6	1	6	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141600	20170530	201705	2017	2017.4110	COP	POLICE						COP			CRM	PERPETRATOR						CRM			1	173	173	17	4	-5.0	110	5	90	-8.99129038851749	4	Pretoria, Gauteng, South Africa	SF	SF06	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	-25.7069	28.2294	-1273769	20170530	http://www.couriermail.com.au/news/world/south-african-man-drugged-and-raped-by-women-during-three-day-ordeal/news-story/1a1e043ead6515064b17227af6ad345d?nk=1b1dadb557f43e75712f7f9d278e7479-1496101614
660141672	20170530	201705	2017	2017.4110	COPCOP	DEPUTY						COP	COP												0	110	110	11	3	-2.0	10	1	10	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	0							4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141767	20170530	201705	2017	2017.4110	CVL	RESIDENTS						CVL													1	111	111	11	3	-2.0	2	1	2	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	0							4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141787	20170530	201705	2017	2017.4110	CVL	RESIDENTS						CVL			EDUOPP	STUDENT						EDU	OPP		1	111	111	11	3	-2.0	4	1	4	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141930	20170530	201705	2017	2017.4110	EDU	UNIVERSITY						EDU													0	046	046	04	1	7.0	6	1	6	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	0							4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141949	20170530	201705	2017	2017.4110	EDU	STUDENT						EDU													1	190	190	19	4	-10.0	7	2	7	-8.644591611479	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	0							4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141955	20170530	201705	2017	2017.4110	EDU	UNIVERSITY						EDU			AFR	AFRICA	AFR								0	046	046	04	1	7.0	4	1	4	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660141956	20170530	201705	2017	2017.4110	EDU	STUDENT						EDU			AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
